OrderID,CustomerID,MenuItemID,OrderDate
60052,928,13,2021-11-04
60053,634,42,2021-08-02
60054,892,40,2021-09-02
60055,715,36,2021-08-02
60056,974,54,2021-04-14
60057,306,14,2021-08-30
60058,268,56,2021-01-19
60059,654,49,2021-05-30
60060,131,13,2021-02-02
60061,71,5,2021-05-03
60062,424,34,2021-06-20
60063,570,14,2021-08-27
60064,473,17,2021-02-20
60065,648,38,2021-03-17
60066,89,58,2021-12-02
60067,182,50,2021-02-14
60068,63,57,2021-04-19
60069,752,24,2021-05-03
60070,149,38,2021-08-22
60071,629,36,2021-12-14
60072,604,39,2021-03-28
60073,710,51,2021-03-23
60074,734,40,2021-11-05
60075,777,9,2021-08-03
60076,233,14,2021-04-01
60077,15,30,2021-01-26
60078,714,59,2021-10-03
60079,29,1,2021-07-27
60080,154,34,2021-11-18
60081,272,37,2021-09-08
60082,74,11,2021-11-19
60083,996,40,2021-10-15
60084,16,12,2021-02-05
60085,531,20,2021-07-15
60086,378,50,2021-07-20
60087,867,12,2021-10-25
60088,995,9,2021-05-24
60089,781,54,2021-03-19
60090,872,10,2021-08-23
60091,734,48,2021-06-17
60092,101,8,2021-06-19
60093,263,47,2021-08-03
60094,912,57,2021-09-26
60095,979,35,2021-11-11
60096,68,17,2021-09-14
60097,563,44,2021-11-15
60098,810,37,2021-03-16
60099,437,24,2021-12-24
60100,21,8,2021-06-04
60101,191,46,2021-01-01
60102,714,8,2021-03-29
60103,95,24,2021-04-14
60104,769,61,2021-09-07
60105,588,58,2021-12-04
60106,200,41,2021-09-22
60107,180,15,2021-11-05
60108,187,56,2021-01-06
60109,177,30,2021-10-22
60110,124,26,2021-11-22
60111,258,47,2021-07-01
60112,595,35,2021-10-13
60113,835,60,2021-03-11
60114,11,7,2021-08-19
60115,675,27,2021-12-19
60116,395,61,2021-12-06
60117,871,22,2021-07-14
60118,268,35,2021-10-07
60119,264,53,2021-03-17
60120,823,33,2021-10-11
60121,516,16,2021-04-14
60122,344,35,2021-02-23
60123,151,46,2021-05-10
60124,739,48,2021-02-22
60125,547,55,2021-05-22
60126,78,57,2021-12-18
60127,531,36,2021-08-21
60128,801,7,2021-07-22
60129,358,42,2021-12-30
60130,727,20,2021-09-04
60131,33,9,2021-02-26
60132,534,57,2021-09-06
60133,343,8,2021-11-06
60134,60,32,2021-07-16
60135,690,18,2021-08-10
60136,727,20,2021-12-12
60137,793,20,2021-09-17
60138,571,3,2021-05-23
60139,219,34,2021-05-30
60140,961,25,2021-07-23
60141,456,27,2021-12-22
60142,694,38,2021-01-10
60143,149,31,2021-09-18
60144,378,60,2021-04-22
60145,633,46,2021-04-05
60146,960,43,2021-09-24
60147,599,4,2021-06-22
60148,165,28,2021-02-15
60149,339,25,2021-06-12
60150,134,51,2021-07-26
60151,55,9,2021-10-03
60152,491,58,2021-12-17
60153,746,2,2021-08-21
60154,643,15,2021-08-09
60155,11,33,2021-11-03
60156,835,41,2021-06-22
60157,294,13,2021-02-25
60158,414,51,2021-07-14
60159,113,24,2021-06-18
60160,470,59,2021-07-30
60161,537,30,2021-09-07
60162,222,26,2021-02-19
60163,968,38,2021-08-07
60164,982,28,2021-06-18
60165,44,2,2021-06-20
60166,931,55,2021-07-07
60167,682,12,2021-07-15
60168,669,8,2021-02-02
60169,969,4,2021-06-20
60170,961,11,2021-11-10
60171,495,25,2021-08-02
60172,238,39,2021-02-28
60173,547,23,2021-06-26
60174,282,21,2021-04-12
60175,142,8,2021-05-15
60176,713,41,2021-06-02
60177,854,54,2021-11-29
60178,133,20,2021-03-15
60179,42,28,2021-08-25
60180,162,21,2021-09-21
60181,388,53,2021-05-28
60182,252,43,2021-05-12
60183,897,34,2021-04-03
60184,980,15,2021-04-13
60185,866,61,2021-05-31
60186,780,1,2021-04-25
60187,578,11,2021-09-02
60188,825,56,2021-06-13
60189,790,50,2021-06-07
60190,48,17,2021-08-11
60191,417,25,2021-07-12
60192,866,39,2021-06-13
60193,396,27,2021-07-11
60194,829,58,2021-05-15
60195,360,10,2021-10-30
60196,757,15,2021-01-18
60197,959,28,2021-05-09
60198,193,43,2021-05-19
60199,120,58,2021-03-17
60200,775,59,2021-12-21
60201,321,23,2021-02-25
60202,35,15,2021-02-03
60203,969,4,2021-02-25
60204,512,11,2021-05-11
60205,13,33,2021-10-08
60206,467,44,2021-04-28
60207,920,42,2021-05-31
60208,220,32,2021-01-07
60209,782,55,2021-07-24
60210,850,38,2021-05-14
60211,480,53,2021-09-07
60212,215,14,2021-05-11
60213,606,14,2021-08-27
60214,64,53,2021-08-08
60215,545,46,2021-07-13
60216,601,51,2021-12-07
60217,194,61,2021-01-24
60218,114,26,2021-11-18
60219,424,17,2021-08-19
60220,623,32,2021-11-22
60221,609,14,2021-08-19
60222,215,1,2021-12-26
60223,348,34,2021-05-11
60224,522,4,2021-09-28
60225,518,59,2021-04-16
60226,127,47,2021-03-21
60227,926,11,2021-03-12
60228,481,36,2021-05-19
60229,457,57,2021-03-04
60230,642,5,2021-11-07
60231,571,35,2021-04-28
60232,565,18,2021-07-17
60233,732,30,2021-09-27
60234,95,28,2021-11-02
60235,247,6,2021-01-04
60236,101,12,2021-08-12
60237,91,24,2021-01-01
60238,330,35,2021-11-15
60239,175,23,2021-12-05
60240,568,2,2021-03-07
60241,570,24,2021-12-05
60242,462,60,2021-04-11
60243,839,29,2021-08-22
60244,338,22,2021-02-16
60245,425,49,2021-02-02
60246,85,21,2021-12-10
60247,948,40,2021-03-06
60248,874,59,2021-11-11
60249,551,55,2021-07-01
60250,617,18,2021-06-02
60251,863,59,2021-02-19
60252,303,16,2021-06-08
60253,201,10,2021-08-22
60254,353,56,2021-07-31
60255,268,9,2021-10-01
60256,722,33,2021-02-19
60257,641,4,2021-10-13
60258,779,7,2021-08-08
60259,813,55,2021-03-25
60260,270,26,2021-08-28
60261,81,57,2021-10-01
60262,112,22,2021-07-30
60263,51,38,2021-05-31
60264,594,34,2021-11-18
60265,367,34,2021-11-09
60266,588,26,2021-01-20
60267,283,31,2021-09-26
60268,855,54,2021-03-28
60269,804,55,2021-10-09
60270,726,37,2021-01-01
60271,98,51,2021-10-14
60272,924,11,2021-07-30
60273,629,38,2021-02-18
60274,546,17,2021-08-11
60275,583,27,2021-09-25
60276,249,5,2021-02-06
60277,959,5,2021-05-25
60278,500,4,2021-10-23
60279,913,14,2021-06-21
60280,837,20,2021-09-01
60281,642,35,2021-03-30
60282,174,39,2021-05-16
60283,75,3,2021-07-29
60284,128,58,2021-05-04
60285,964,61,2021-10-29
60286,538,6,2021-06-12
60287,764,16,2021-10-09
60288,439,11,2021-11-23
60289,722,45,2021-11-01
60290,116,52,2021-04-04
60291,382,27,2021-10-11
60292,194,21,2021-08-11
60293,673,29,2021-10-07
60294,327,31,2021-07-11
60295,67,43,2021-10-09
60296,474,27,2021-07-04
60297,391,29,2021-09-07
60298,251,55,2021-01-20
60299,628,45,2021-09-21
60300,718,57,2021-03-14
60301,196,3,2021-06-07
60302,852,29,2021-05-27
60303,474,4,2021-05-06
60304,284,49,2021-10-26
60305,506,58,2021-01-14
60306,403,27,2021-10-18
60307,492,6,2021-09-19
60308,797,39,2021-05-27
60309,246,36,2021-04-03
60310,429,53,2021-11-16
60311,286,31,2021-06-16
60312,585,49,2021-01-02
60313,294,51,2021-03-08
60314,82,23,2021-10-27
60315,821,61,2021-10-08
60316,157,18,2021-01-27
60317,272,8,2021-08-19
60318,549,47,2021-05-28
60319,531,12,2021-02-08
60320,864,58,2021-10-05
60321,442,25,2021-01-01
60322,186,46,2021-06-01
60323,261,27,2021-09-19
60324,940,40,2021-03-27
60325,287,14,2021-01-05
60326,682,19,2021-10-05
60327,520,8,2021-06-29
60328,794,30,2021-12-13
60329,617,27,2021-08-10
60330,760,57,2021-07-08
60331,998,45,2021-09-19
60332,11,54,2021-09-07
60333,317,7,2021-04-25
60334,107,57,2021-01-26
60335,81,9,2021-11-04
60336,749,57,2021-04-11
60337,774,10,2021-11-29
60338,53,38,2021-09-26
60339,274,31,2021-10-25
60340,723,43,2021-08-16
60341,193,19,2021-02-16
60342,261,28,2021-12-07
60343,697,54,2021-08-12
60344,274,28,2021-05-15
60345,146,13,2021-01-29
60346,445,61,2021-10-02
60347,484,54,2021-06-09
60348,630,15,2021-01-31
60349,590,3,2021-08-16
60350,167,26,2021-12-08
60351,931,35,2021-05-23
60352,734,57,2021-09-08
60353,154,39,2021-08-17
60354,841,29,2021-12-22
60355,817,30,2021-08-09
60356,994,54,2021-01-28
60357,878,55,2021-05-11
60358,702,21,2021-12-10
60359,967,61,2021-07-22
60360,463,14,2021-01-31
60361,397,25,2021-10-24
60362,509,2,2021-06-24
60363,221,19,2021-03-19
60364,865,48,2021-09-28
60365,43,17,2021-08-15
60366,550,4,2021-08-11
60367,900,51,2021-10-10
60368,500,39,2021-10-25
60369,633,34,2021-04-13
60370,737,35,2021-07-16
60371,908,49,2021-12-03
60372,441,61,2021-02-14
60373,666,48,2021-10-30
60374,183,48,2021-12-11
60375,130,35,2021-06-04
60376,960,38,2021-05-12
60377,260,47,2021-01-14
60378,692,57,2021-12-04
60379,214,48,2021-01-07
60380,22,27,2021-02-23
60381,879,5,2021-02-09
60382,983,23,2021-11-16
60383,985,45,2021-05-21
60384,896,37,2021-08-02
60385,547,45,2021-05-26
60386,164,6,2021-07-27
60387,275,27,2021-09-20
60388,538,39,2021-10-28
60389,194,6,2021-05-04
60390,404,50,2021-01-06
60391,9,33,2021-06-17
60392,326,2,2021-08-29
60393,80,24,2021-04-03
60394,856,58,2021-02-07
60395,540,47,2021-11-22
60396,247,35,2021-06-26
60397,159,10,2021-03-25
60398,844,15,2021-11-01
60399,722,19,2021-05-25
60400,782,58,2021-12-28
60401,854,57,2021-11-25
60402,416,10,2021-07-18
60403,708,41,2021-06-17
60404,534,11,2021-04-07
60405,468,31,2021-04-12
60406,216,38,2021-02-12
60407,274,39,2021-07-10
60408,316,23,2021-08-13
60409,358,30,2021-01-23
60410,367,4,2021-01-03
60411,232,6,2021-12-12
60412,350,26,2021-06-23
60413,764,61,2021-12-31
60414,558,33,2021-05-04
60415,657,13,2021-08-30
60416,156,19,2021-10-25
60417,936,4,2021-07-05
60418,394,34,2021-04-19
60419,858,40,2021-09-02
60420,330,55,2021-05-18
60421,428,7,2021-03-08
60422,618,15,2021-12-17
60423,448,9,2021-01-03
60424,809,35,2021-10-08
60425,231,19,2021-07-30
60426,633,39,2021-02-13
60427,956,6,2021-10-20
60428,594,22,2021-11-25
60429,78,38,2021-10-13
60430,11,22,2021-06-23
60431,679,27,2021-03-07
60432,49,54,2021-12-03
60433,471,1,2021-03-07
60434,621,28,2021-10-19
60435,781,22,2021-06-08
60436,476,34,2021-01-04
60437,587,1,2021-06-16
60438,828,60,2021-11-16
60439,61,35,2021-06-16
60440,899,25,2021-06-27
60441,268,51,2021-06-21
60442,245,8,2021-07-13
60443,172,23,2021-09-30
60444,945,21,2021-02-14
60445,193,27,2021-01-10
60446,529,48,2021-07-14
60447,397,23,2021-06-13
60448,186,25,2021-11-11
60449,679,24,2021-04-02
60450,778,13,2021-11-28
60451,102,2,2021-01-20
60452,669,10,2021-06-12
60453,629,16,2021-10-31
60454,113,10,2021-09-20
60455,751,25,2021-04-21
60456,953,10,2021-01-31
60457,74,22,2021-05-25
60458,71,20,2021-02-17
60459,99,40,2021-06-06
60460,358,33,2021-02-25
60461,758,6,2021-12-06
60462,730,5,2021-07-11
60463,427,44,2021-01-31
60464,292,54,2021-07-25
60465,537,1,2021-09-27
60466,435,6,2021-06-11
60467,138,40,2021-03-14
60468,467,1,2021-12-16
60469,325,35,2021-02-13
60470,476,56,2021-06-30
60471,601,26,2021-09-09
60472,815,26,2021-12-08
60473,958,16,2021-05-08
60474,774,49,2021-04-20
60475,116,23,2021-01-21
60476,338,11,2021-01-03
60477,683,6,2021-05-08
60478,439,61,2021-04-22
60479,426,39,2021-12-12
60480,26,41,2021-02-03
60481,876,18,2021-10-18
60482,395,21,2021-08-04
60483,293,21,2021-11-30
60484,177,31,2021-04-24
60485,604,9,2021-02-08
60486,464,3,2021-06-29
60487,197,10,2021-05-02
60488,863,11,2021-07-28
60489,24,55,2021-09-28
60490,44,5,2021-07-25
60491,119,32,2021-05-29
60492,224,39,2021-03-19
60493,598,33,2021-02-21
60494,772,28,2021-09-26
60495,316,7,2021-02-07
60496,400,55,2021-09-18
60497,547,15,2021-11-14
60498,435,8,2021-04-30
60499,672,54,2021-06-22
60500,325,23,2021-03-31
60501,922,52,2021-01-01
60502,847,43,2021-05-13
60503,800,54,2021-02-15
60504,794,35,2021-05-26
60505,403,27,2021-10-04
60506,15,5,2021-05-31
60507,133,23,2021-02-19
60508,67,15,2021-09-22
60509,161,4,2021-11-05
60510,476,28,2021-07-28
60511,198,56,2021-09-10
60512,803,45,2021-11-10
60513,820,58,2021-11-11
60514,293,8,2021-11-19
60515,419,50,2021-01-17
60516,293,39,2021-11-15
60517,837,7,2021-07-27
60518,839,59,2021-03-01
60519,496,53,2021-08-30
60520,163,52,2021-06-26
60521,481,15,2021-07-21
60522,143,27,2021-01-10
60523,589,16,2021-06-20
60524,807,35,2021-08-12
60525,251,9,2021-06-19
60526,414,27,2021-09-02
60527,107,15,2021-04-09
60528,281,29,2021-10-07
60529,255,43,2021-09-06
60530,676,23,2021-01-28
60531,248,20,2021-11-27
60532,210,58,2021-02-11
60533,857,44,2021-02-27
60534,841,34,2021-03-27
60535,321,4,2021-03-01
60536,218,31,2021-09-28
60537,270,38,2021-09-21
60538,166,34,2021-10-21
60539,186,3,2021-08-06
60540,821,48,2021-02-11
60541,520,59,2021-06-09
60542,929,7,2021-12-11
60543,177,6,2021-09-25
60544,863,10,2021-03-15
60545,609,24,2021-06-05
60546,496,5,2021-06-07
60547,886,30,2021-02-24
60548,916,9,2021-03-27
60549,892,50,2021-01-07
60550,993,26,2021-11-29
60551,9,36,2021-02-26
60552,110,42,2021-11-28
60553,21,6,2021-04-05
60554,453,32,2021-07-31
60555,922,10,2021-01-30
60556,715,19,2021-11-06
60557,468,3,2021-02-12
60558,700,61,2021-05-13
60559,303,50,2021-11-24
60560,231,30,2021-07-23
60561,102,18,2021-10-24
60562,575,4,2021-10-26
60563,336,40,2021-05-15
60564,465,45,2021-04-26
60565,518,25,2021-06-01
60566,848,40,2021-06-08
60567,750,54,2021-11-23
60568,588,35,2021-01-14
60569,921,42,2021-05-31
60570,27,44,2021-12-22
60571,174,11,2021-02-12
60572,292,12,2021-03-13
60573,466,20,2021-11-16
60574,678,41,2021-07-31
60575,725,11,2021-02-26
60576,206,28,2021-10-18
60577,710,6,2021-09-16
60578,915,18,2021-10-12
60579,849,15,2021-08-13
60580,985,10,2021-07-05
60581,709,54,2021-12-30
60582,665,31,2021-05-14
60583,799,58,2021-02-10
60584,966,18,2021-12-30
60585,662,8,2021-08-15
60586,472,36,2021-01-07
60587,863,40,2021-06-13
60588,402,17,2021-06-30
60589,107,7,2021-10-27
60590,957,31,2021-07-08
60591,328,4,2021-03-19
60592,331,44,2021-06-12
60593,285,5,2021-01-12
60594,94,16,2021-10-30
60595,760,60,2021-01-02
60596,541,41,2021-10-22
60597,164,3,2021-12-25
60598,985,42,2021-04-29
60599,166,9,2021-04-17
60600,101,14,2021-06-17
60601,578,48,2021-09-26
60602,506,49,2021-08-21
60603,517,59,2021-02-15
60604,17,52,2021-01-19
60605,961,57,2021-11-22
60606,34,16,2021-12-29
60607,913,41,2021-04-28
60608,792,50,2021-09-19
60609,153,9,2021-10-13
60610,251,8,2021-06-08
60611,301,57,2021-07-20
60612,846,33,2021-05-27
60613,770,36,2021-02-17
60614,145,10,2021-08-07
60615,688,47,2021-05-16
60616,730,13,2021-11-12
60617,496,53,2021-05-25
60618,660,56,2021-03-01
60619,195,34,2021-02-01
60620,963,54,2021-09-23
60621,792,10,2021-01-06
60622,170,55,2021-06-16
60623,679,56,2021-10-29
60624,122,57,2021-07-25
60625,271,6,2021-02-14
60626,252,57,2021-03-24
60627,480,19,2021-08-15
60628,987,2,2021-12-23
60629,175,13,2021-05-19
60630,77,59,2021-08-10
60631,51,30,2021-06-08
60632,239,36,2021-08-12
60633,349,48,2021-08-26
60634,465,10,2021-03-17
60635,124,40,2021-08-24
60636,581,60,2021-05-18
60637,81,27,2021-01-08
60638,987,25,2021-09-08
60639,543,58,2021-12-07
60640,725,14,2021-03-30
60641,455,8,2021-05-11
60642,220,51,2021-01-16
60643,347,18,2021-04-06
60644,658,53,2021-09-27
60645,496,47,2021-12-27
60646,763,45,2021-05-06
60647,104,3,2021-11-03
60648,859,55,2021-12-18
60649,972,55,2021-06-13
60650,621,43,2021-04-16
60651,726,5,2021-02-16
60652,604,22,2021-10-12
60653,537,33,2021-10-25
60654,981,59,2021-07-12
60655,986,40,2021-05-01
60656,397,21,2021-07-05
60657,436,60,2021-08-09
60658,856,58,2021-06-30
60659,279,24,2021-02-08
60660,991,53,2021-04-05
60661,801,59,2021-04-16
60662,398,43,2021-03-18
60663,477,17,2021-09-23
60664,965,28,2021-03-26
60665,100,10,2021-09-29
60666,118,27,2021-11-06
60667,676,1,2021-05-10
60668,353,40,2021-06-11
60669,718,42,2021-08-13
60670,706,14,2021-06-29
60671,136,8,2021-01-22
60672,30,12,2021-11-27
60673,463,38,2021-03-18
60674,333,38,2021-06-09
60675,650,4,2021-06-30
60676,683,55,2021-12-17
60677,912,5,2021-07-26
60678,686,34,2021-03-13
60679,485,57,2021-04-27
60680,672,23,2021-07-06
60681,399,15,2021-11-07
60682,93,11,2021-09-01
60683,46,43,2021-09-02
60684,67,18,2021-12-06
60685,569,37,2021-09-02
60686,251,36,2021-09-20
60687,624,25,2021-11-05
60688,813,1,2021-07-14
60689,492,10,2021-01-24
60690,667,13,2021-12-18
60691,393,22,2021-03-16
60692,759,26,2021-01-28
60693,13,7,2021-11-05
60694,376,37,2021-09-04
60695,88,19,2021-04-08
60696,446,8,2021-10-31
60697,432,54,2021-07-05
60698,922,25,2021-09-02
60699,944,1,2021-03-16
60700,770,19,2021-06-26
60701,515,5,2021-12-29
60702,466,16,2021-11-24
60703,574,50,2021-04-28
60704,662,52,2021-02-07
60705,900,53,2021-05-19
60706,853,52,2021-02-20
60707,912,45,2021-06-19
60708,890,60,2021-08-15
60709,261,49,2021-11-06
60710,142,28,2021-10-24
60711,103,53,2021-06-29
60712,140,40,2021-11-11
60713,590,47,2021-11-11
60714,429,56,2021-04-06
60715,937,30,2021-10-17
60716,814,30,2021-09-30
60717,861,4,2021-07-24
60718,5,33,2021-10-06
60719,659,8,2021-07-02
60720,411,7,2021-03-07
60721,515,20,2021-03-28
60722,468,32,2021-06-30
60723,161,43,2021-03-06
60724,222,22,2021-09-29
60725,899,20,2021-05-18
60726,369,49,2021-11-14
60727,18,61,2021-02-22
60728,849,43,2021-08-07
60729,91,19,2021-02-05
60730,576,51,2021-02-26
60731,400,52,2021-01-01
60732,47,57,2021-06-08
60733,925,36,2021-06-08
60734,719,42,2021-11-23
60735,220,43,2021-07-28
60736,603,31,2021-09-26
60737,445,12,2021-04-19
60738,189,33,2021-02-04
60739,789,41,2021-09-26
60740,887,46,2021-11-11
60741,564,30,2021-05-02
60742,752,34,2021-04-03
60743,939,36,2021-01-10
60744,701,55,2021-01-20
60745,736,47,2021-05-31
60746,569,10,2021-06-22
60747,660,37,2021-11-05
60748,925,42,2021-06-04
60749,964,25,2021-01-05
60750,184,23,2021-01-24
60751,840,13,2021-08-06
60752,159,41,2021-05-09
60753,652,18,2021-01-15
60754,154,47,2021-11-02
60755,768,17,2021-05-19
60756,824,21,2021-01-06
60757,960,11,2021-10-22
60758,818,58,2021-06-05
60759,567,26,2021-05-27
60760,256,52,2021-12-16
60761,479,7,2021-12-11
60762,102,6,2021-10-01
60763,796,58,2021-11-18
60764,935,52,2021-09-20
60765,696,3,2021-07-23
60766,267,37,2021-09-23
60767,182,53,2021-10-23
60768,444,11,2021-08-10
60769,573,61,2021-06-05
60770,427,39,2021-10-21
60771,921,41,2021-02-12
60772,832,17,2021-08-31
60773,949,21,2021-08-13
60774,818,22,2021-04-27
60775,211,42,2021-04-16
60776,374,42,2021-05-17
60777,61,55,2021-05-19
60778,862,40,2021-10-27
60779,338,7,2021-12-04
60780,518,23,2021-05-12
60781,240,1,2021-12-07
60782,834,8,2021-09-21
60783,534,26,2021-06-13
60784,810,40,2021-08-30
60785,454,3,2021-11-21
60786,459,41,2021-07-29
60787,23,36,2021-09-11
60788,728,9,2021-05-17
60789,240,28,2021-09-12
60790,281,50,2021-02-14
60791,708,41,2021-03-28
60792,769,27,2021-01-22
60793,936,15,2021-03-01
60794,363,43,2021-04-13
60795,281,16,2021-01-09
60796,649,29,2021-04-12
60797,868,45,2021-03-24
60798,778,27,2021-12-29
60799,974,14,2021-09-06
60800,294,27,2021-02-02
60801,567,59,2021-08-04
60802,114,11,2021-01-22
60803,215,52,2021-05-04
60804,323,50,2021-07-06
60805,870,20,2021-07-22
60806,702,12,2021-06-20
60807,291,6,2021-02-13
60808,844,18,2021-03-29
60809,38,1,2021-03-18
60810,848,39,2021-07-16
60811,669,48,2021-10-09
60812,745,19,2021-07-26
60813,439,54,2021-12-10
60814,134,45,2021-03-01
60815,185,40,2021-04-14
60816,175,43,2021-10-17
60817,388,45,2021-03-05
60818,87,57,2021-07-25
60819,756,56,2021-01-17
60820,867,37,2021-06-17
60821,145,47,2021-02-15
60822,104,49,2021-08-04
60823,144,31,2021-02-09
60824,862,26,2021-08-27
60825,442,38,2021-11-15
60826,325,20,2021-12-09
60827,445,53,2021-02-20
60828,653,58,2021-05-20
60829,189,61,2021-08-20
60830,683,49,2021-04-05
60831,319,7,2021-05-16
60832,12,34,2021-01-16
60833,322,9,2021-01-22
60834,396,42,2021-05-19
60835,787,35,2021-12-06
60836,190,49,2021-02-22
60837,850,6,2021-08-07
60838,403,7,2021-10-15
60839,758,17,2021-11-06
60840,974,10,2021-10-23
60841,166,40,2021-04-29
60842,143,47,2021-07-29
60843,897,28,2021-04-20
60844,221,2,2021-12-03
60845,933,56,2021-11-21
60846,85,5,2021-12-09
60847,759,53,2021-05-01
60848,402,22,2021-03-12
60849,634,55,2021-05-21
60850,416,53,2021-02-12
60851,926,58,2021-04-26
60852,25,55,2021-10-16
60853,333,54,2021-02-27
60854,42,32,2021-04-08
60855,625,29,2021-10-15
60856,553,32,2021-08-20
60857,879,51,2021-07-02
60858,421,26,2021-01-10
60859,271,12,2021-04-26
60860,938,41,2021-01-07
60861,949,11,2021-12-19
60862,148,43,2021-06-06
60863,711,3,2021-10-29
60864,274,12,2021-05-07
60865,950,40,2021-04-02
60866,417,35,2021-08-26
60867,589,1,2021-06-25
60868,999,7,2021-10-13
60869,219,36,2021-02-07
60870,524,22,2021-06-20
60871,455,47,2021-05-05
60872,366,15,2021-01-16
60873,929,34,2021-07-22
60874,295,20,2021-11-01
60875,96,30,2021-10-04
60876,385,17,2021-01-04
60877,867,54,2021-05-24
60878,229,51,2021-12-09
60879,644,36,2021-01-10
60880,798,36,2021-12-22
60881,553,24,2021-04-08
60882,586,36,2021-08-03
60883,506,11,2021-12-29
60884,85,52,2021-08-15
60885,870,48,2021-07-10
60886,834,41,2021-03-02
60887,142,4,2021-11-19
60888,340,56,2021-08-03
60889,53,36,2021-05-28
60890,873,9,2021-09-17
60891,259,25,2021-08-10
60892,801,2,2021-10-22
60893,862,5,2021-06-22
60894,298,61,2021-07-07
60895,211,23,2021-07-12
60896,874,20,2021-12-11
60897,872,54,2021-02-04
60898,357,40,2021-05-25
60899,683,47,2021-10-28
60900,649,33,2021-04-16
60901,522,40,2021-07-11
60902,631,20,2021-09-22
60903,786,28,2021-12-24
60904,230,8,2021-02-28
60905,283,56,2021-04-03
60906,434,47,2021-08-02
60907,262,51,2021-04-27
60908,576,61,2021-07-15
60909,755,26,2021-12-16
60910,166,50,2021-07-04
60911,757,61,2021-03-05
60912,485,59,2021-03-14
60913,735,41,2021-02-18
60914,770,32,2021-10-13
60915,800,60,2021-04-23
60916,458,26,2021-11-10
60917,118,40,2021-09-19
60918,171,43,2021-09-20
60919,674,31,2021-02-20
60920,528,48,2021-12-21
60921,907,11,2021-06-11
60922,890,42,2021-01-07
60923,147,6,2021-11-03
60924,773,25,2021-05-26
60925,351,33,2021-03-25
60926,981,12,2021-07-31
60927,194,2,2021-02-11
60928,56,7,2021-01-22
60929,259,24,2021-08-23
60930,741,48,2021-11-19
60931,461,56,2021-01-06
60932,836,3,2021-11-24
60933,161,24,2021-10-10
60934,109,50,2021-11-26
60935,810,30,2021-09-01
60936,639,10,2021-06-22
60937,352,23,2021-01-23
60938,874,30,2021-04-02
60939,256,61,2021-10-05
60940,979,57,2021-10-29
60941,624,40,2021-07-08
60942,458,50,2021-06-16
60943,10,24,2021-05-26
60944,916,58,2021-10-29
60945,837,54,2021-04-30
60946,435,47,2021-06-01
60947,474,5,2021-09-24
60948,358,3,2021-12-14
60949,519,59,2021-11-12
60950,610,37,2021-12-08
60951,844,53,2021-10-07
60952,859,5,2021-02-26
60953,361,19,2021-07-29
60954,813,4,2021-04-09
60955,753,34,2021-06-10
60956,770,9,2021-01-29
60957,822,38,2021-02-18
60958,524,42,2021-12-17
60959,705,50,2021-01-10
60960,645,7,2021-11-16
60961,387,46,2021-01-17
60962,911,21,2021-09-08
60963,701,50,2021-06-08
60964,767,57,2021-07-30
60965,222,26,2021-03-25
60966,618,3,2021-12-07
60967,896,14,2021-10-25
60968,640,54,2021-04-10
60969,503,24,2021-01-11
60970,186,21,2021-04-24
60971,319,24,2021-01-14
60972,599,21,2021-02-15
60973,739,29,2021-09-17
60974,111,3,2021-04-14
60975,353,9,2021-10-16
60976,618,17,2021-10-07
60977,658,2,2021-05-27
60978,590,30,2021-06-05
60979,528,33,2021-05-21
60980,754,15,2021-11-29
60981,982,30,2021-04-26
60982,589,21,2021-09-21
60983,810,41,2021-06-21
60984,459,31,2021-11-28
60985,385,35,2021-09-08
60986,700,38,2021-01-10
60987,425,25,2021-06-11
60988,918,16,2021-02-15
60989,258,23,2021-12-20
60990,976,51,2021-10-26
60991,461,4,2021-07-30
60992,607,38,2021-12-15
60993,603,33,2021-04-16
60994,184,9,2021-02-06
60995,105,5,2021-12-20
60996,528,12,2021-01-09
60997,279,15,2021-03-16
60998,646,61,2021-05-13
60999,399,60,2021-05-04
61000,497,19,2021-09-04
61001,926,61,2021-06-07
61002,554,45,2021-03-08
61003,437,58,2021-09-29
61004,619,25,2021-09-14
61005,507,47,2021-03-21
61006,204,29,2021-01-19
61007,263,10,2021-11-12
61008,137,37,2021-11-24
61009,347,21,2021-11-14
61010,907,43,2021-07-23
61011,621,10,2021-08-10
61012,427,15,2021-11-12
61013,199,39,2021-01-20
61014,645,38,2021-03-31
61015,611,42,2021-11-08
61016,177,52,2021-09-17
61017,224,10,2021-04-27
61018,258,15,2021-10-11
61019,292,54,2021-07-07
61020,746,22,2021-09-27
61021,254,47,2021-03-13
61022,499,61,2021-11-17
61023,939,32,2021-04-06
61024,215,2,2021-08-13
61025,536,55,2021-05-13
61026,54,40,2021-04-29
61027,445,12,2021-05-11
61028,911,50,2021-08-19
61029,867,26,2021-04-07
61030,248,24,2021-03-27
61031,839,33,2021-12-21
61032,170,21,2021-08-19
61033,116,31,2021-03-05
61034,990,22,2021-06-05
61035,786,43,2021-02-10
61036,899,25,2021-08-06
61037,667,9,2021-05-06
61038,884,3,2021-04-17
61039,996,61,2021-08-05
61040,446,36,2021-10-18
61041,628,12,2021-09-04
61042,620,61,2021-10-07
61043,262,5,2021-05-01
61044,888,9,2021-03-26
61045,164,43,2021-02-24
61046,802,3,2021-04-25
61047,604,27,2021-08-28
61048,131,13,2021-12-02
61049,978,25,2021-09-02
